offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,avg_send_time,avg_recv_time,system_clock_time
28.4198,4.00004,32,200,5,16,0.0016,2699,645.906,347.34,900
36.4562,4.00004,32,200,5,16,0.0032,9662,561.054,335.517,1100
0.219769,4.00004,32,200,5,32,0.0001,37,1708.11,337.838,1600
0.22664,4.00004,32,200,5,32,0.0002,96,1314.58,286.198,2200
0.768468,4.00004,32,200,5,32,0.0004,198,996.465,357.256,800
5.95852,4.00004,32,200,5,32,0.0008,744,789.382,367.196,900
30.8197,4.00004,32,200,5,32,0.0016,2975,625.21,355.91,800
35.5631,4.00004,32,200,5,32,0.0032,9881,572.472,328.577,800
0.4181,4.00004,32,200,5,64,0.0001,56,1357.14,366.429,1300
0.347606,4.00004,32,200,5,64,0.0002,107,1241.12,352.601,1400
1.1731,4.00004,32,200,5,64,0.0004,232,1014.22,343.693,1100
18.0822,4.00004,32,200,5,64,0.0008,684,787.427,339.55,800
28.8147,4.00004,32,200,5,64,0.0016,2857,644.942,348.988,900
39.4253,4.00004,32,200,5,64,0.0032,9704,582.76,318.398,800
0.208207,4.00004,32,200,5,128,0.0001,56,1569.64,279.167,1200
0.293268,4.00004,32,200,5,128,0.0002,74,1374.32,300.18,1200
0.819873,4.00004,32,200,5,128,0.0004,245,1049.8,439.771,1000
11.9848,4.00004,32,200,5,128,0.0008,712,832.584,360.156,800
35.3073,4.00004,32,200,5,128,0.0016,2839,702.959,370.652,1300
36.312,4.00004,32,200,5,128,0.0032,10015,567.029,296.433,800
0.866041,4.00004,32,200,10,1,0.0001,68,1517.65,313.971,1000
0.688749,4.00004,32,200,10,1,0.0002,130,1175.38,436.859,1000
10.447,4.00004,32,200,10,1,0.0004,434,983.641,402.431,900
30.4058,4.00004,32,200,10,1,0.0008,1504,794.681,394.457,1000
35.7921,4.00004,32,200,10,1,0.0016,4894,620.556,351.614,800
37.4613,4.00004,32,200,10,1,0.0032,10161,566.706,338.038,800
0.249455,4.00004,32,200,10,2,0.0001,43,1653.49,380.233,1200
0.299144,4.00004,32,200,10,2,0.0002,125,1272,387.027,1000
10.0441,4.00004,32,200,10,2,0.0004,395,933.165,359.356,900
30.045,4.00004,32,200,10,2,0.0008,1333,776.594,369.621,1300
39.0711,4.00004,32,200,10,2,0.0016,4833,621.353,355.269,900
37.5436,4.00004,32,200,10,2,0.0032,10204,564.828,334.222,800
0.266981,4.00004,32,200,10,4,0.0001,48,1577.08,358.333,1900
0.390768,4.00004,32,200,10,4,0.0002,139,1211.51,345.252,1000
14.1108,4.00004,32,200,10,4,0.0004,420,952.381,404.147,1000
32.6118,4.00004,32,200,10,4,0.0008,1622,723.49,363.682,900
35.8476,4.00004,32,200,10,4,0.0016,4962,622.168,362.308,900
39.4857,4.00004,32,200,10,4,0.0032,10241,630.017,383.389,800
0.183866,4.00004,32,200,10,8,0.0001,44,1584.09,402.462,1400
0.576401,4.00004,32,200,10,8,0.0002,123,1151.22,393.631,900
6.86384,4.00004,32,200,10,8,0.0004,312,1127.88,389.637,1500
31.8584,4.00004,32,200,10,8,0.0008,1547,705.559,399.274,900
36.8857,4.00004,32,200,10,8,0.0016,4930,652.454,406.079,800
37.4997,4.00004,32,200,10,8,0.0032,10270,575.648,329.469,900
0.23941,4.00004,32,200,10,16,0.0001,54,1344.44,428.395,1400
1.07629,4.00004,32,200,10,16,0.0002,142,1245.77,390.786,800
3.99526,4.00004,32,200,10,16,0.0004,329,1058.36,470.269,800
26.5974,4.00004,32,200,10,16,0.0008,1342,739.493,348.765,1000
36.7683,4.00004,32,200,10,16,0.0016,4925,595.208,370.577,800
39.3663,4.00004,32,200,10,16,0.0032,10288,571.462,334.236,900
0.388247,4.00004,32,200,10,32,0.0001,52,1490.38,501.603,1100
1.53494,4.00004,32,200,10,32,0.0002,150,1158.67,410.5,1000
6.65167,4.00004,32,200,10,32,0.0004,350,902.571,400.757,900
35.5415,4.00004,32,200,10,32,0.0008,1419,698.168,381.934,800
38.9598,4.00004,32,200,10,32,0.0016,5202,595.752,340.943,800
39.5445,4.00004,32,200,10,32,0.0032,10015,564.343,313.681,800
0.181004,4.00004,32,200,10,64,0.0001,53,1639.62,445.755,1200
1.01291,4.00004,32,200,10,64,0.0002,144,1193.06,414.722,1100
17.0129,4.00004,32,200,10,64,0.0004,436,966.055,463.551,1400
29.4634,4.00004,32,200,10,64,0.0008,1688,699.763,382.712,800
38.9074,4.00004,32,200,10,64,0.0016,4961,597.763,359.972,800
39.4444,4.00004,32,200,10,64,0.0032,10269,551.534,313.419,800
0.253137,4.00004,32,200,10,128,0.0001,54,1394.44,474.691,1500
1.00529,4.00004,32,200,10,128,0.0002,132,1175.76,462.247,1500
5.35156,4.00004,32,200,10,128,0.0004,336,880.952,411.173,900
30.6983,4.00004,32,200,10,128,0.0008,1490,730.537,415.897,800
36.8264,4.00004,32,200,10,128,0.0016,5152,632.123,337.973,800
36.4013,4.00004,32,200,10,128,0.0032,10253,563.991,298.226,800
0.251702,4.00004,32,200,15,1,0.0001,65,1678.46,415.795,1200
3.67838,4.00004,32,200,15,1,0.0002,240,1113.33,406.354,1300
29.25,4.00004,32,200,15,1,0.0004,570,852.632,399.391,1200
38.0785,4.00004,32,200,15,1,0.0008,2009,712.544,446.406,1000
38.8705,4.00004,32,200,15,1,0.0016,5088,612.244,349.158,800
37.4883,4.00004,32,200,15,1,0.0032,10333,576.754,330.274,800
0.262981,4.00004,32,200,15,2,0.0001,57,1391.23,321.345,900
2.34983,4.00004,32,200,15,2,0.0002,178,1458.43,460.955,1600
22.2007,4.00004,32,200,15,2,0.0004,572,816.608,349.245,900
36.5324,4.00004,32,200,15,2,0.0008,2048,670.361,359.636,800
37.0542,4.00004,32,200,15,2,0.0016,5162,627.257,359.16,800
39.5796,4.00004,32,200,15,2,0.0032,10247,580.911,335.266,800
0.417778,4.00004,32,200,15,4,0.0001,55,2076.36,383.636,1200
4.49904,4.00004,32,200,15,4,0.0002,229,1114.85,440.109,1000
20.5857,4.00004,32,200,15,4,0.0004,567,874.956,457.184,900
37.8712,4.00004,32,200,15,4,0.0008,2008,698.207,407.122,900
36.0526,4.00004,32,200,15,4,0.0016,5279,640.519,348.822,800
37.4777,4.00004,32,200,15,4,0.0032,10257,620.601,377.217,900
0.403287,4.00004,32,200,15,8,0.0001,90,1601.11,350.37,1200
3.23702,4.00004,32,200,15,8,0.0002,143,1139.16,329.918,1500
27.9255,4.00004,32,200,15,8,0.0004,588,834.354,386.185,900
37.9239,4.00004,32,200,15,8,0.0008,2193,678.021,377.933,900
36.0821,4.00004,32,200,15,8,0.0016,5068,597.908,346.679,900
36.506,4.00004,32,200,15,8,0.0032,10189,583.08,342.097,900
1.01479,4.00004,32,200,15,16,0.0001,96,1378.12,397.135,1500
1.20972,4.00004,32,200,15,16,0.0002,178,1242.13,464.232,1300
11.046,4.00004,32,200,15,16,0.0004,552,1383.88,957.275,1300
36.7167,4.00004,32,200,15,16,0.0008,2167,680.157,397.258,700
37.0705,4.00004,32,200,15,16,0.0016,5070,633.826,371.326,800
39.4571,4.00004,32,200,15,16,0.0032,10341,571.434,324.843,800
0.245968,4.00004,32,200,15,32,0.0001,56,1501.79,354.613,1400
0.876476,4.00004,32,200,15,32,0.0002,153,1164.71,433.214,900
23.6491,4.00004,32,200,15,32,0.0004,538,900,486.874,900
35.7883,4.00004,32,200,15,32,0.0008,1987,678.46,373.952,1000
39.01,4.00004,32,200,15,32,0.0016,5092,607.62,346.648,800
39.3769,4.00004,32,200,15,32,0.0032,10053,577.161,347.758,800
0.334807,4.00004,32,200,15,64,0.0001,61,1452.46,457.377,900
0.9974,4.00004,32,200,15,64,0.0002,219,1183.11,531.461,1000
18.5305,4.00004,32,200,15,64,0.0004,543,815.47,427.894,800
36.0661,4.00004,32,200,15,64,0.0008,2197,656.168,390.333,800
38.9128,4.00004,32,200,15,64,0.0016,5074,616.161,382.165,800
37.42,4.00004,32,200,15,64,0.0032,10271,565.008,310.234,900
0.585774,4.00004,32,200,15,128,0.0001,93,1266.67,495.878,1300
1.27947,4.00004,32,200,15,128,0.0002,211,1366.82,488.76,1200
29.5641,4.00004,32,200,15,128,0.0004,625,807.04,412.315,900
34.8085,4.00004,32,200,15,128,0.0008,2331,717.417,412.534,800
36.7775,4.00004,32,200,15,128,0.0016,5072,596.845,372.095,800
39.3597,4.00004,32,200,15,128,0.0032,10253,567.278,295.506,800
1.05603,4.00004,32,200,20,1,0.0001,65,1490.77,316.41,1500
1.48135,4.00004,32,200,20,1,0.0002,217,1272.35,540.63,900
23.8199,4.00004,32,200,20,1,0.0004,762,874.147,499.956,800
38.2383,4.00004,32,200,20,1,0.0008,2450,685.347,377.068,900
39.0557,4.00004,32,200,20,1,0.0016,5066,614.765,336.245,800
39.4994,4.00004,32,200,20,1,0.0032,10427,573.521,337.224,900
0.498105,4.00004,32,200,20,2,0.0001,58,1696.55,380.172,1300
8.59055,4.00004,32,200,20,2,0.0002,258,1074.81,397.306,900
30.4345,4.00004,32,200,20,2,0.0004,813,766.298,372.244,900
36.1008,4.00004,32,200,20,2,0.0008,2450,736.612,428.4,800
37.1263,4.00004,32,200,20,2,0.0016,5161,629.045,382.542,800
39.5077,4.00004,32,200,20,2,0.0032,10229,564.679,329.392,800
0.35697,4.00004,32,200,20,4,0.0001,68,1523.53,381.25,1300
2.37812,4.00004,32,200,20,4,0.0002,174,1198.85,444.952,1000
29.32,4.00004,32,200,20,4,0.0004,708,818.927,383.406,800
36.4082,4.00004,32,200,20,4,0.0008,2432,663.487,391.434,1300
38.9345,4.00004,32,200,20,4,0.0016,5154,644.296,364.524,800
37.4751,4.00004,32,200,20,4,0.0032,10305,566.22,331.732,900
0.787132,4.00004,32,200,20,8,0.0001,94,1513.83,420.479,900
7.53047,4.00004,32,200,20,8,0.0002,259,1149.03,512.124,800
31.4198,4.00004,32,200,20,8,0.0004,783,769.349,381.705,1600
36.9332,4.00004,32,200,20,8,0.0008,2277,662.802,364.57,900
36.82,4.00004,32,200,20,8,0.0016,5145,618.29,379.08,800
39.4927,4.00004,32,200,20,8,0.0032,10357,600.724,378.354,800
0.539469,4.00004,32,200,20,16,0.0001,83,1532.53,465.462,1200
1.63317,4.00004,32,200,20,16,0.0002,154,1422.08,545.002,1000
19.1135,4.00004,32,200,20,16,0.0004,766,823.629,489.532,1300
35.8967,4.00004,32,200,20,16,0.0008,2358,657.846,381.996,1000
38.9681,4.00004,32,200,20,16,0.0016,4988,602.827,345.726,900
36.5317,4.00004,32,200,20,16,0.0032,10394,576.785,333.131,800
0.994502,4.00004,32,200,20,32,0.0001,86,1588.37,509.012,900
3.52329,4.00004,32,200,20,32,0.0002,220,1194.09,494.871,900
24.7739,4.00004,32,200,20,32,0.0004,596,900,576.516,900
34.7723,4.00004,32,200,20,32,0.0008,2282,645.486,370.946,800
36.9593,4.00004,32,200,20,32,0.0016,5073,595.111,348.908,900
39.4772,4.00004,32,200,20,32,0.0032,10303,572.086,328.48,800
0.638782,4.00004,32,200,20,64,0.0001,95,1425.26,539.912,1100
6.82745,4.00004,32,200,20,64,0.0002,257,1170.04,625.723,900
30.5249,4.00004,32,200,20,64,0.0004,748,828.075,465.267,1400
35.6359,4.00004,32,200,20,64,0.0008,2475,634.667,372.131,800
38.7904,4.00004,32,200,20,64,0.0016,5142,607.876,338.179,800
37.4684,4.00004,32,200,20,64,0.0032,10343,574.901,310.855,1000
0.347397,4.00004,32,200,20,128,0.0001,76,1502.63,432.456,1200
1.74904,4.00004,32,200,20,128,0.0002,181,1162.98,528.361,1300
27.8574,4.00004,32,200,20,128,0.0004,805,869.068,596.594,800
35.6807,4.00004,32,200,20,128,0.0008,2527,780.293,611.149,800
38.8093,4.00004,32,200,20,128,0.0016,5076,595.725,337.079,800
39.3262,4.00004,32,200,20,128,0.0032,10133,553.597,289.798,800
0.502057,4.00004,32,200,25,1,0.0001,91,1436.26,340.293,1600
3.80942,4.00004,32,200,25,1,0.0002,204,1263.73,582.924,1200
31.3678,4.00004,32,200,25,1,0.0004,895,965.028,471.888,800
38.1113,4.00004,32,200,25,1,0.0008,2535,715.621,437.627,900
36.1341,4.00004,32,200,25,1,0.0016,5202,636.217,357.462,900
37.5441,4.00004,32,200,25,1,0.0032,10156,576.221,337.968,800
1.03221,4.00004,32,200,25,2,0.0001,91,1642.86,413.48,1400
7.03277,4.00004,32,200,25,2,0.0002,238,1167.65,562.143,1100
27.2693,4.00004,32,200,25,2,0.0004,978,781.186,405.041,1000
37.5813,4.00004,32,200,25,2,0.0008,2620,745.458,434.447,900
38.8692,4.00004,32,200,25,2,0.0016,5095,600.648,351.825,900
39.4793,4.00004,32,200,25,2,0.0032,10308,574.845,353.759,800
0.499567,4.00004,32,200,25,4,0.0001,83,1577.11,399.297,1400
14.2548,4.00004,32,200,25,4,0.0002,281,1059.79,432.556,1600
25.9294,4.00004,32,200,25,4,0.0004,826,817.676,422.064,800
35.8755,4.00004,32,200,25,4,0.0008,2558,687.451,361.585,800
39.0421,4.00004,32,200,25,4,0.0016,5080,629.173,352.438,1000
39.4365,4.00004,32,200,25,4,0.0032,10234,577.067,333.908,800
0.612355,4.00004,32,200,25,8,0.0001,96,1347.92,412.066,1300
7.16479,4.00004,32,200,25,8,0.0002,175,1132,432.381,1300
35.1178,4.00004,32,200,25,8,0.0004,909,805.391,449.679,800
38.1542,4.00004,32,200,25,8,0.0008,2643,653.462,359.465,900
37.1041,4.00004,32,200,25,8,0.0016,5099,605.491,359.517,800
39.4879,4.00004,32,200,25,8,0.0032,10276,556.072,336.732,800
2.03986,4.00004,32,200,25,16,0.0001,72,1411.11,549.12,1000
9.34299,4.00004,32,200,25,16,0.0002,229,1404.37,542.176,1300
33.6117,4.00004,32,200,25,16,0.0004,1042,970.633,524.68,900
35.9801,4.00004,32,200,25,16,0.0008,2577,705.083,403.538,1400
37.1182,4.00004,32,200,25,16,0.0016,5293,624.334,344.976,800
37.5324,4.00004,32,200,25,16,0.0032,9977,580.194,354.977,800
0.940133,4.00004,32,200,25,32,0.0001,79,1398.73,370.97,900
7.03351,4.00004,32,200,25,32,0.0002,225,1233.78,578.593,800
33.5167,4.00004,32,200,25,32,0.0004,856,750.935,390.09,1000
36.329,4.00004,32,200,25,32,0.0008,2614,686.496,414.543,800
36.9425,4.00004,32,200,25,32,0.0016,5080,599.744,360.182,1000
39.4641,4.00004,32,200,25,32,0.0032,10233,579.253,351.774,800
0.333531,4.00004,32,200,25,64,0.0001,82,1414.63,482.561,1200
9.18992,4.00004,32,200,25,64,0.0002,207,1113.04,470.894,1000
33.2956,4.00004,32,200,25,64,0.0004,930,780.968,462.201,800
37.6105,4.00004,32,200,25,64,0.0008,2498,679.223,407.169,800
36.7868,4.00004,32,200,25,64,0.0016,5086,582.403,333.212,800
37.4585,4.00004,32,200,25,64,0.0032,10432,575.498,320.278,800
0.73015,4.00004,32,200,25,128,0.0001,97,1371.13,632.096,900
7.08172,4.00004,32,200,25,128,0.0002,227,1023.35,526.167,1200
31.6576,4.00004,32,200,25,128,0.0004,785,914.65,493.894,1500
35.8405,4.00004,32,200,25,128,0.0008,2494,679.31,412.881,900
38.6963,4.00004,32,200,25,128,0.0016,5166,612.466,344.274,800
39.307,4.00004,32,200,25,128,0.0032,10348,562.601,309.273,800
0.650005,4.00004,32,200,30,1,0.0001,69,1508.7,428.502,1800
18.2068,4.00004,32,200,30,1,0.0002,279,1067.38,497.451,1400
32.4869,4.00004,32,200,30,1,0.0004,1107,848.509,482.934,900
37.8206,4.00004,32,200,30,1,0.0008,2558,686.2,368.054,800
37.0449,4.00004,32,200,30,1,0.0016,5163,645.206,360.443,800
39.4841,4.00004,32,200,30,1,0.0032,10341,576.182,338.436,800
0.701464,4.00004,32,200,30,2,0.0001,61,1373.77,427.459,1500
19.5297,4.00004,32,200,30,2,0.0002,305,1040.98,487.246,1100
33.1027,4.00004,32,200,30,2,0.0004,1066,859.381,465.152,900
35.8533,4.00004,32,200,30,2,0.0008,2548,684.812,375.026,800
37.1632,4.00004,32,200,30,2,0.0016,5158,636.293,356.236,900
39.5557,4.00004,32,200,30,2,0.0032,10409,572.457,338.949,800
0.763286,4.00004,32,200,30,4,0.0001,70,1607.14,480.476,1800
2.88709,4.00004,32,200,30,4,0.0002,208,1446.15,732.636,800
33.124,4.00004,32,200,30,4,0.0004,1026,904.776,551.925,900
36.006,4.00004,32,200,30,4,0.0008,2558,664.504,358.985,800
38.9474,4.00004,32,200,30,4,0.0016,5056,630.36,341.7,900
39.4924,4.00004,32,200,30,4,0.0032,10305,575.953,350.716,800
1.19852,4.00004,32,200,30,8,0.0001,77,1618.18,481.71,1400
10.9119,4.00004,32,200,30,8,0.0002,250,968.8,396.853,1300
35.4625,4.00004,32,200,30,8,0.0004,888,838.626,508.315,900
37.8225,4.00004,32,200,30,8,0.0008,2553,672.268,377.934,800
38.8512,4.00004,32,200,30,8,0.0016,5086,641.958,353.093,800
39.4527,4.00004,32,200,30,8,0.0032,10183,573.269,345.681,900
2.27687,4.00004,32,200,30,16,0.0001,102,1366.67,484.641,1600
15.371,4.00004,32,200,30,16,0.0002,322,1139.75,563.038,1100
35.6894,4.00004,32,200,30,16,0.0004,1022,776.614,398.17,900
35.0577,4.00004,32,200,30,16,0.0008,2526,645.289,393.062,800
38.8754,4.00004,32,200,30,16,0.0016,5125,670.439,454.797,800
39.5119,4.00004,32,200,30,16,0.0032,10239,585.292,356.91,800
0.757444,4.00004,32,200,30,32,0.0001,74,1706.76,430.631,1700
2.60578,4.00004,32,200,30,32,0.0002,208,1293.27,792.829,1000
33.6808,4.00004,32,200,30,32,0.0004,1054,817.268,467.204,800
36.1408,4.00004,32,200,30,32,0.0008,2518,691.064,449.192,800
36.9968,4.00004,32,200,30,32,0.0016,5199,620.408,349.051,800
39.3976,4.00004,32,200,30,32,0.0032,9971,587.032,337.96,800
1.00336,4.00004,32,200,30,64,0.0001,74,1635.14,558.221,1500
9.35862,4.00004,32,200,30,64,0.0002,233,1194.85,645.937,1300
33.172,4.00004,32,200,30,64,0.0004,1130,783.363,499.019,800
35.8095,4.00004,32,200,30,64,0.0008,2530,673.399,417.523,800
39.0199,4.00004,32,200,30,64,0.0016,5055,613.215,329.309,800
39.5209,4.00004,32,200,30,64,0.0032,10194,577.026,321.489,800
0.529414,4.00004,32,200,30,128,0.0001,88,1495.45,539.811,1300
24.187,4.00004,32,200,30,128,0.0002,358,943.017,485.219,1300
35,4.00004,32,200,30,128,0.0004,1086,815.746,484.17,800
35.7398,4.00004,32,200,30,128,0.0008,2609,668.264,363.057,800
38.9651,4.00004,32,200,30,128,0.0016,5186,606.788,328.506,800
39.3161,4.00004,32,200,30,128,0.0032,10195,566.297,296.234,800
0.208639,4.00004,32,250,4,1,0.0001,44,1640.91,312.121,1400
0.257186,4.00004,32,250,4,1,0.0002,108,1176.85,284.105,1900
3.80294,4.00004,32,250,4,1,0.0004,238,1021.43,342.472,1400
9.58533,4.00004,32,250,4,1,0.0008,713,808.275,387.253,900
33.6643,4.00004,32,250,4,1,0.0016,3135,654.258,369.975,800
37.5615,4.00004,32,250,4,1,0.0032,9791,579.798,338.553,800
0.253828,4.00004,32,250,4,2,0.0001,38,2034.21,364.035,1700
0.248948,4.00004,32,250,4,2,0.0002,100,1351,329.167,1200
0.653225,4.00004,32,250,4,2,0.0004,225,1062.22,369.127,900
1.63107,4.00004,32,250,4,2,0.0008,763,782.438,333.63,900
28.3599,4.00004,32,250,4,2,0.0016,2988,689.859,405.61,900
39.4337,4.00004,32,250,4,2,0.0032,10047,595.631,365.776,800
0.358843,4.00004,32,250,4,4,0.0001,47,1868.09,307.27,1400
0.280182,4.00004,32,250,4,4,0.0002,91,1284.62,273.077,1000
0.816189,4.00004,32,250,4,4,0.0004,220,1256.82,341.773,1200
9.08099,4.00004,32,250,4,4,0.0008,545,968.073,358.359,1000
30.958,4.00004,32,250,4,4,0.0016,3170,652.713,375.203,800
37.5527,4.00004,32,250,4,4,0.0032,9815,573.581,335.594,900
0.193397,4.00004,32,250,4,8,0.0001,34,1794.12,476.225,1100
0.693847,4.00004,32,250,4,8,0.0002,92,1344.57,346.576,1600
0.873956,4.00004,32,250,4,8,0.0004,217,972.35,319.601,900
3.58286,4.00004,32,250,4,8,0.0008,718,798.747,361.461,900
30.5889,4.00004,32,250,4,8,0.0016,2765,659.421,366.792,900
35.5636,4.00004,32,250,4,8,0.0032,9755,571.789,339.846,800
0.218904,4.00004,32,250,4,16,0.0001,42,1571.43,304.762,1400
0.198958,4.00004,32,250,4,16,0.0002,86,1365.12,302.132,1400
2.65912,4.00004,32,250,4,16,0.0004,213,984.977,330.164,900
17.4641,4.00004,32,250,4,16,0.0008,672,807.887,351.53,900
35.4809,4.00004,32,250,4,16,0.0016,2735,631.627,336.665,800
37.5323,4.00004,32,250,4,16,0.0032,10086,550.982,331.4,800
0.363999,4.00004,32,250,4,32,0.0001,41,1653.66,406.707,1600
0.453674,4.00004,32,250,4,32,0.0002,97,1318.56,332.835,1300
1.33808,4.00004,32,250,4,32,0.0004,230,1013.48,376.367,1300
2.33045,4.00004,32,250,4,32,0.0008,614,840.228,344.354,900
31.1656,4.00004,32,250,4,32,0.0016,2730,622.344,333.775,800
37.4852,4.00004,32,250,4,32,0.0032,9787,569.316,340.95,800
0.279055,4.00004,32,250,4,64,0.0001,38,2078.95,371.053,1000
0.161309,4.00004,32,250,4,64,0.0002,99,1147.47,354.057,800
0.697777,4.00004,32,250,4,64,0.0004,257,1143.19,374.222,900
5.79371,4.00004,32,250,4,64,0.0008,684,793.421,394.964,900
33.3539,4.00004,32,250,4,64,0.0016,2781,634.304,349.246,800
39.3729,4.00004,32,250,4,64,0.0032,9811,565.06,313.336,800
0.224488,4.00004,32,250,4,128,0.0001,59,1344.07,322.203,1000
0.22915,4.00004,32,250,4,128,0.0002,86,1323.26,394.574,900
5.88209,4.00004,32,250,4,128,0.0004,224,940.625,321.29,1100
10.3611,4.00004,32,250,4,128,0.0008,746,759.115,335.876,800
31.55,4.00004,32,250,4,128,0.0016,3211,631.517,333.997,800
37.3599,4.00004,32,250,4,128,0.0032,10144,559.503,301.311,800
0.259105,4.00004,32,250,8,1,0.0001,53,1424.53,605.66,1400
1.07425,4.00004,32,250,8,1,0.0002,82,1506.1,429.37,1500
17.2738,4.00004,32,250,8,1,0.0004,340,964.412,383.849,1600
25.6005,4.00004,32,250,8,1,0.0008,1387,788.248,453.222,800
37.1174,4.00004,32,250,8,1,0.0016,4949,616.973,350.736,800
39.6032,4.00004,32,250,8,1,0.0032,10165,575.052,327.731,800
0.299998,4.00004,32,250,8,2,0.0001,60,1748.33,356.111,800
0.548546,4.00004,32,250,8,2,0.0002,141,1358.16,381.868,700
7.22253,4.00004,32,250,8,2,0.0004,334,1023.05,407.44,1000
23.2467,4.00004,32,250,8,2,0.0008,1204,780.897,407.546,900
35.9847,4.00004,32,250,8,2,0.0016,4450,640.067,370.757,900
39.3815,4.00004,32,250,8,2,0.0032,10084,587.485,338.47,800
0.227252,4.00004,32,250,8,4,0.0001,55,1485.45,352.273,1300
0.565658,4.00004,32,250,8,4,0.0002,125,1239.2,353.067,900
5.59973,4.00004,32,250,8,4,0.0004,341,975.953,438.03,1800
31.9819,4.00004,32,250,8,4,0.0008,1435,764.46,389.469,900
36.8654,4.00004,32,250,8,4,0.0016,4853,645.353,426.136,800
39.5315,4.00004,32,250,8,4,0.0032,10250,571.268,340.66,800
0.395475,4.00004,32,250,8,8,0.0001,42,1585.71,427.381,1500
1.17513,4.00004,32,250,8,8,0.0002,162,1236.42,356.917,1100
10.3115,4.00004,32,250,8,8,0.0004,283,1060.42,414.116,1000
32.9297,4.00004,32,250,8,8,0.0008,1283,712.783,332.281,900
35.5264,4.00004,32,250,8,8,0.0016,4850,676.515,514.848,800
39.4738,4.00004,32,250,8,8,0.0032,10324,577.954,327.042,800
0.247069,4.00004,32,250,8,16,0.0001,60,1433.33,441.944,1400
0.675202,4.00004,32,250,8,16,0.0002,157,1201.91,380.308,1000
10.2193,4.00004,32,250,8,16,0.0004,318,994.969,404.34,1500
29.9101,4.00004,32,250,8,16,0.0008,1203,725.603,348.231,900
37.0012,4.00004,32,250,8,16,0.0016,4610,615.792,350.468,1100
37.5055,4.00004,32,250,8,16,0.0032,10266,571.128,327.288,800
0.170365,4.00004,32,250,8,32,0.0001,52,1817.31,357.051,800
0.369999,4.00004,32,250,8,32,0.0002,145,1201.38,376.092,1000
7.90958,4.00004,32,250,8,32,0.0004,362,945.58,383.643,1300
27.6003,4.00004,32,250,8,32,0.0008,1503,720.426,408.098,900
38.879,4.00004,32,250,8,32,0.0016,4740,610.359,385.97,800
39.4336,4.00004,32,250,8,32,0.0032,10297,554.492,316.264,800
0.242805,4.00004,32,250,8,64,0.0001,51,1631.37,380.392,1300
0.551822,4.00004,32,250,8,64,0.0002,134,1205.97,425.995,1400
7.96689,4.00004,32,250,8,64,0.0004,386,883.161,374.526,900
32.1017,4.00004,32,250,8,64,0.0008,1340,684.328,367.316,1000
35.6244,4.00004,32,250,8,64,0.0016,4775,603.351,347.663,800
39.4905,4.00004,32,250,8,64,0.0032,10251,570.081,311.112,1000
0.307546,4.00004,32,250,8,128,0.0001,41,1882.93,392.886,1000
0.319164,4.00004,32,250,8,128,0.0002,112,1275.89,491.577,1300
4.76181,4.00004,32,250,8,128,0.0004,378,983.333,431.005,1200
33.4013,4.00004,32,250,8,128,0.0008,1397,699.213,381.142,800
36.9245,4.00004,32,250,8,128,0.0016,4860,587.613,319.579,800
39.292,4.00004,32,250,8,128,0.0032,10200,587.118,309.68,800
0.465317,4.00004,32,250,12,1,0.0001,77,1722.08,431.385,800
2.55032,4.00004,32,250,12,1,0.0002,150,1148,403.444,1200
16.235,4.00004,32,250,12,1,0.0004,604,874.172,401.443,800
35.3171,4.00004,32,250,12,1,0.0008,2176,674.816,350.181,800
36.1065,4.00004,32,250,12,1,0.0016,5239,616.663,337.577,800
37.5331,4.00004,32,250,12,1,0.0032,10111,577.994,337.898,900
0.235295,4.00004,32,250,12,2,0.0001,69,1539.13,356.522,1900
0.842129,4.00004,32,250,12,2,0.0002,167,1226.35,426.287,900
18.3531,4.00004,32,250,12,2,0.0004,387,1092.25,497.486,1000
36.406,4.00004,32,250,12,2,0.0008,2368,691.807,381.594,800
37.0253,4.00004,32,250,12,2,0.0016,5053,686.028,401.821,900
39.3691,4.00004,32,250,12,2,0.0032,10254,594.197,344.461,800
0.349461,4.00004,32,250,12,4,0.0001,65,1558.46,408.846,1000
0.629573,4.00004,32,250,12,4,0.0002,143,1223.08,534.009,1000
16.0458,4.00004,32,250,12,4,0.0004,548,925.912,420.706,1000
35.8805,4.00004,32,250,12,4,0.0008,2287,809.794,582.965,900
39.1963,4.00004,32,250,12,4,0.0016,4982,637.635,353.411,900
