offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,offsetscount,counterscount,maxOffset,maxCounter
62.4561,0.0674078,64,500,10,32,0.032,20498,39971908,43141,70,3
25.0709,0.0116688,64,500,10,64,0.001,648,16045364,7468,499,1
46.5231,0.00223125,64,500,10,64,0.002,1260,29774796,1428,499,1
54.962,0.00987187,64,500,10,64,0.004,2596,35175709,6318,452,2
59.1432,0.0181906,64,500,10,64,0.008,5241,37851638,11642,241,2
60.7966,0.0308719,64,500,10,64,0.016,10081,38909793,19758,141,2
61.8329,0.0714547,64,500,10,64,0.032,20520,39573082,45731,90,3
22.1696,0.00111094,64,500,10,128,0.001,605,14188528,711,499,1
45.8285,0.00918281,64,500,10,128,0.002,1233,29330246,5877,499,1
53.956,0.00868906,64,500,10,128,0.004,2547,34531807,5561,442,2
57.9038,0.0177844,64,500,10,128,0.008,5176,37058448,11382,290,2
59.7876,0.0362969,64,500,10,128,0.016,10287,38264049,23230,157,3
60.9364,0.0703594,64,500,10,128,0.032,20563,38999302,45030,106,4
19.219,0.00132031,64,500,10,256,0.001,652,12300148,845,499,1
42.3189,0.00297656,64,500,10,256,0.002,1341,27084080,1905,499,1
51.3561,0.00722344,64,500,10,256,0.004,2682,32867886,4623,482,1
55.7845,0.0172922,64,500,10,256,0.008,5217,35702048,11067,338,2
58.1502,0.0378984,64,500,10,256,0.016,10191,37216138,24255,215,2
59.3458,0.0727875,64,500,10,256,0.032,20708,37981301,46584,151,3
33.0548,0.00958437,64,500,12,1,0.001,616,21155080,6134,499,2
48.5281,0.0102844,64,500,12,1,0.002,1240,31058011,6582,499,1
56.0932,0.0164141,64,500,12,1,0.004,2477,35899649,10505,350,2
60.4899,0.0307469,64,500,12,1,0.008,5182,38713519,19678,187,2
62.0229,0.0545328,64,500,12,1,0.016,10338,39694682,34901,94,3
63.0613,0.0939031,64,500,12,1,0.032,20700,40359210,60098,51,4
29.487,0.0128531,64,500,12,2,0.001,638,18871683,8226,499,1
48.2814,0.0190156,64,500,12,2,0.002,1286,30900075,12170,499,1
57.0448,0.0207234,64,500,12,2,0.004,2546,36508662,13263,391,2
60.118,0.0280641,64,500,12,2,0.008,4998,38475553,17961,175,2
62.0714,0.0494391,64,500,12,2,0.016,10196,39725679,31641,110,3
63.0494,0.0877734,64,500,12,2,0.032,20428,40351606,56175,54,4
31.1239,0.00830469,64,500,12,4,0.001,637,19919319,5315,499,1
48.4586,0.00536406,64,500,12,4,0.002,1270,31013516,3433,499,1
56.5072,0.01515,64,500,12,4,0.004,2552,36164598,9696,390,1
60.0525,0.0261391,64,500,12,4,0.008,5130,38433605,16729,186,2
62.0222,0.0495797,64,500,12,4,0.016,10150,39694229,31731,102,3
62.8816,0.0848609,64,500,12,4,0.032,20369,40244248,54311,55,4
30.7895,0.003975,64,500,12,8,0.001,627,19705254,2544,499,1
49.4677,0.00602656,64,500,12,8,0.002,1320,31659345,3857,499,1
56.0768,0.00800156,64,500,12,8,0.004,2626,35889164,5121,321,2
60.1198,0.0221594,64,500,12,8,0.008,5134,38476682,14182,184,2
61.9098,0.0450328,64,500,12,8,0.016,10333,39622299,28821,106,3
62.877,0.0826531,64,500,12,8,0.032,20449,40241288,52898,53,3
27.8694,0.00212031,64,500,12,16,0.001,603,17836430,1357,499,1
48.0932,0.00692187,64,500,12,16,0.002,1241,30779648,4430,499,1
56.101,0.0132984,64,500,12,16,0.004,2540,35904645,8511,342,2
59.7082,0.0169078,64,500,12,16,0.008,5051,38213266,10821,203,3
61.8713,0.0444953,64,500,12,16,0.016,10250,39597610,28477,114,3
62.8372,0.0844641,64,500,12,16,0.032,20405,40215806,54057,54,3
30.3975,0.00344375,64,500,12,32,0.001,632,19454385,2204,499,1
48.2909,0.00652188,64,500,12,32,0.002,1285,30906144,4174,499,1
55.8415,0.00901563,64,500,12,32,0.004,2509,35738535,5770,385,2
59.3367,0.0242781,64,500,12,32,0.008,5116,37975458,15538,205,2
61.3519,0.0438281,64,500,12,32,0.016,10148,39265205,28050,110,3
62.418,0.0839078,64,500,12,32,0.032,20601,39947537,53701,63,4
28.8227,0.00381719,64,500,12,64,0.001,632,18446532,2443,499,1
47.3422,0.00456562,64,500,12,64,0.002,1269,30298984,2922,499,1
55.1595,0.00847188,64,500,12,64,0.004,2537,35302067,5422,390,2
58.9244,0.0221047,64,500,12,64,0.008,5051,37711648,14147,213,2
60.8274,0.0442547,64,500,12,64,0.016,10221,38929534,28323,125,3
61.9194,0.0802312,64,500,12,64,0.032,20220,39628446,51348,73,3
29.0427,0.002875,64,500,12,128,0.001,665,18587298,1840,499,1
46.8488,0.00790781,64,500,12,128,0.002,1293,29983207,5061,499,1
54.7041,0.0139469,64,500,12,128,0.004,2568,35010626,8926,414,2
57.4448,0.0265922,64,500,12,128,0.008,5135,36764689,17019,228,2
59.6152,0.043875,64,500,12,128,0.016,10195,38153754,28080,138,2
60.9299,0.0818719,64,500,12,128,0.032,20279,38995141,52398,90,4
24.6517,0.00627656,64,500,12,256,0.001,623,15777064,4017,499,1
43.1687,0.00606875,64,500,12,256,0.002,1292,27627985,3884,499,1
51.8112,0.00844219,64,500,12,256,0.004,2598,33159179,5403,389,1
55.6007,0.0225609,64,500,12,256,0.008,5277,35584433,14439,268,2
57.8503,0.0441813,64,500,12,256,0.016,10183,37024226,28276,181,3
59.4018,0.0834734,64,500,12,256,0.032,20664,38017154,53423,129,3
11.452,0.00843281,64,600,5,1,0.001,513,7329281,5397,599,1
42.935,0.00670469,64,600,5,1,0.002,1298,27478424,4291,599,1
56.4195,0.0077875,64,600,5,1,0.004,2583,36108505,4984,599,1
59.9928,0.0139203,64,600,5,1,0.008,5061,38395363,8909,492,2
62.0779,0.0178219,64,600,5,1,0.016,10134,39729831,11406,264,2
63.023,0.0367219,64,600,5,1,0.032,20564,40334697,23502,129,2
14.9948,0.00717812,64,600,5,2,0.001,517,9596646,4594,599,1
42.7076,0.00455,64,600,5,2,0.002,1325,27332874,2912,599,1
55.6068,0.0103156,64,600,5,2,0.004,2577,35588372,6602,599,1
60.2098,0.0117641,64,600,5,2,0.008,5038,38534286,7529,471,1
62.1091,0.0168703,64,600,5,2,0.016,10301,39749852,10797,230,2
63.0573,0.0340766,64,600,5,2,0.032,20574,40356646,21809,122,3
14.9175,0.000179688,64,600,5,4,0.001,687,9547175,115,599,1
40.8852,0.00222656,64,600,5,4,0.002,1257,26166539,1425,599,1
56.4235,0.00798437,64,600,5,4,0.004,2588,36111073,5110,599,1
60.0436,0.00691563,64,600,5,4,0.008,5041,38427900,4426,534,2
62.1109,0.0146922,64,600,5,4,0.016,10168,39750951,9403,239,2
62.9879,0.0329719,64,600,5,4,0.032,20462,40312245,21102,133,2
13.5743,0.00672812,64,600,5,8,0.001,615,8687550,4306,599,1
41.6216,0.00424219,64,600,5,8,0.002,1250,26637852,2715,599,1
55.9883,0.00378125,64,600,5,8,0.004,2517,35832506,2420,599,2
59.9883,0.00737187,64,600,5,8,0.008,5064,38392494,4718,584,1
61.9145,0.0174141,64,600,5,8,0.016,10185,39625254,11145,228,2
62.8644,0.0318937,64,600,5,8,0.032,20475,40233210,20412,122,3
14.0597,0,64,600,5,16,0.001,603,8998194,0,599,0
41.9441,0.00260469,64,600,5,16,0.002,1306,26844235,1667,599,1
56.0311,0.00399219,64,600,5,16,0.004,2496,35859933,2555,599,1
59.7731,0.00849687,64,600,5,16,0.008,5096,38254775,5438,467,2
61.8354,0.0177984,64,600,5,16,0.016,10167,39574625,11391,285,2
62.6588,0.0318359,64,600,5,16,0.032,20552,40101614,20375,134,3
13.4189,0.00306406,64,600,5,32,0.001,632,8588106,1961,599,1
39.6484,0.000873438,64,600,5,32,0.002,1280,25374952,559,599,1
56.4037,0.00435,64,600,5,32,0.004,2486,36098363,2784,599,1
59.1755,0.00909531,64,600,5,32,0.008,5189,37872311,5821,473,2
61.5017,0.0169281,64,600,5,32,0.016,10264,39361075,10834,266,2
62.4305,0.031725,64,600,5,32,0.032,20455,39955506,20304,145,2
9.84268,0.00253125,64,600,5,64,0.001,551,6299316,1620,599,1
38.271,0.00127656,64,600,5,64,0.002,1294,24493412,817,599,1
54.4803,0.00239688,64,600,5,64,0.004,2468,34867396,1534,599,1
58.6435,0.0109172,64,600,5,64,0.008,5186,37531848,6987,513,1
60.8812,0.0165516,64,600,5,64,0.016,10269,38963946,10593,287,2
61.9367,0.0352,64,600,5,64,0.032,20431,39639496,22528,173,3
9.70255,0.00135781,64,600,5,128,0.001,489,6209630,869,599,1
35.5851,0.0025625,64,600,5,128,0.002,1338,22774472,1640,599,1
53.4055,0.00559688,64,600,5,128,0.004,2577,34179520,3582,599,1
57.6065,0.00948594,64,600,5,128,0.008,5065,36868136,6071,531,1
59.7664,0.0159656,64,600,5,128,0.016,9930,38250493,10218,338,2
60.8448,0.0335875,64,600,5,128,0.032,20481,38940644,21496,230,2
7.85923,0,64,600,5,256,0.001,588,5029907,0,599,0
25.9027,0.00269844,64,600,5,256,0.002,1300,16577757,1727,599,1
48.9161,0.00431406,64,600,5,256,0.004,2557,31306278,2761,599,1
55.6507,0.0094625,64,600,5,256,0.008,5142,35616481,6056,599,1
58.0241,0.0148422,64,600,5,256,0.016,10338,37135406,9499,431,2
59.2489,0.0324938,64,600,5,256,0.032,20400,37919308,20796,307,3
6.04213,0,64,600,5,512,0.001,618,3866962,0,599,0
14.1986,0.00327813,64,600,5,512,0.002,1298,9087119,2098,599,1
34.0027,0.00368594,64,600,5,512,0.004,2535,21761728,2359,599,1
51.3971,0.00704375,64,600,5,512,0.008,5100,32894176,4508,599,2
54.4717,0.0173516,64,600,5,512,0.016,10300,34861875,11105,584,2
56.5358,0.0343328,64,600,5,512,0.032,20148,36182938,21973,445,3
30.8463,0.009725,64,600,10,1,0.001,629,19741604,6224,599,1
48.6771,0.0121281,64,600,10,1,0.002,1274,31153356,7762,599,1
57.8236,0.0140484,64,600,10,1,0.004,2556,37007072,8991,433,2
60.2411,0.0278313,64,600,10,1,0.008,5108,38554312,17812,211,2
62.2131,0.0435203,64,600,10,1,0.016,10299,39816353,27853,102,2
63.1247,0.0771625,64,600,10,1,0.032,20526,40399792,49384,62,4
31.9488,0.00974531,64,600,10,2,0.001,650,20447243,6237,599,1
48.9332,0.0105562,64,600,10,2,0.002,1316,31317268,6756,599,1
56.3915,0.0151313,64,600,10,2,0.004,2587,36090542,9684,392,1
59.7549,0.0257766,64,600,10,2,0.008,5252,38243153,16497,226,2
62.029,0.0390547,64,600,10,2,0.016,10332,39698590,24995,119,3
63.0279,0.0722078,64,600,10,2,0.032,20422,40337825,46213,60,4
31.2221,0.00554531,64,600,10,4,0.001,619,19982173,3549,599,1
49.363,0.0109812,64,600,10,4,0.002,1310,31592336,7028,599,1
55.8704,0.0138828,64,600,10,4,0.004,2553,35757072,8885,434,2
60.2844,0.0225672,64,600,10,4,0.008,5174,38581983,14443,217,2
62.1518,0.0386281,64,600,10,4,0.016,10247,39777177,24722,123,3
63.0229,0.0701203,64,600,10,4,0.032,20655,40334683,44877,65,3
32.7466,0.00146719,64,600,10,8,0.001,640,20957833,939,599,1
48.232,0.00378906,64,600,10,8,0.002,1243,30868483,2425,599,1
56.6497,0.00688438,64,600,10,8,0.004,2609,36255784,4406,427,2
60.1033,0.0221016,64,600,10,8,0.008,5097,38466106,14145,255,2
61.8788,0.0363547,64,600,10,8,0.016,10124,39602465,23267,119,2
62.8752,0.0678594,64,600,10,8,0.032,20338,40240125,43430,72,3
31.3094,0.000792188,64,600,10,16,0.001,674,20037988,507,599,1
49.8442,0.00771563,64,600,10,16,0.002,1317,31900309,4938,599,1
56.2531,0.00840625,64,600,10,16,0.004,2555,36001968,5380,422,1
59.8077,0.0167359,64,600,10,16,0.008,5071,38276948,10711,240,2
61.953,0.0376016,64,600,10,16,0.016,10279,39649953,24065,139,2
62.7313,0.0710344,64,600,10,16,0.032,20470,40148001,45462,70,3
29.7148,0.00397969,64,600,10,32,0.001,637,19017490,2547,599,1
47.4406,0.0025,64,600,10,32,0.002,1273,30361963,1600,598,1
55.299,0.00921406,64,600,10,32,0.004,2522,35391349,5897,394,1
59.4105,0.019,64,600,10,32,0.008,5205,38022716,12160,270,2
61.3244,0.0355641,64,600,10,32,0.016,10364,39247640,22761,149,3
62.4201,0.0692328,64,600,10,32,0.032,20603,39948886,44309,72,4
26.741,0.00208437,64,600,10,64,0.001,612,17114235,1334,599,1
47.2867,0.00839375,64,600,10,64,0.002,1216,30263513,5372,599,1
54.7946,0.0114359,64,600,10,64,0.004,2582,35068557,7319,461,1
58.813,0.0221531,64,600,10,64,0.008,5060,37640320,14178,250,2
60.8015,0.0382578,64,600,10,64,0.016,10244,38912986,24485,133,2
61.9317,0.0698937,64,600,10,64,0.032,20432,39636273,44732,86,3
26.1258,0.00423281,64,600,10,128,0.001,629,16720498,2709,599,1
46.4131,0.00635625,64,600,10,128,0.002,1281,29704380,4068,599,1
53.502,0.00720781,64,600,10,128,0.004,2546,34241276,4613,453,2
57.7813,0.0204109,64,600,10,128,0.008,5212,36980024,13063,297,2
59.7312,0.0374844,64,600,10,128,0.016,10301,38227953,23990,179,2
60.9533,0.070325,64,600,10,128,0.032,20545,39010096,45008,108,4
23.4044,0.00233125,64,600,10,256,0.001,623,14978847,1492,599,1
43.2871,0.00529219,64,600,10,256,0.002,1267,27703741,3387,599,1
51.9195,0.0108625,64,600,10,256,0.004,2574,33228483,6952,512,2
55.819,0.0202828,64,600,10,256,0.008,5240,35724127,12981,307,2
58.1029,0.0413469,64,600,10,256,0.016,10291,37185863,26462,215,3
59.287,0.0716875,64,600,10,256,0.032,20531,37943679,45880,146,3
18.3895,0.00225625,64,600,10,512,0.001,610,11769293,1444,599,1
38.6888,0.00597031,64,600,10,512,0.002,1271,24760840,3821,599,1
47.6277,0.0112875,64,600,10,512,0.004,2678,30481728,7224,595,2
51.5858,0.0217953,64,600,10,512,0.008,5171,33014929,13949,383,2
54.6824,0.0359688,64,600,10,512,0.016,10199,34996757,23020,284,2
56.3547,0.074725,64,600,10,512,0.032,20506,36067009,47824,221,3
15.3654,0.00482812,64,750,4,1,0.001,633,9833871,3090,749,1
41.0647,0.00357031,64,750,4,1,0.002,1263,26281383,2285,749,1
56.6368,0.0078625,64,750,4,1,0.004,2496,36247559,5032,749,2
60.2425,0.0110781,64,750,4,1,0.008,5237,38555218,7090,613,1
62.2572,0.0185797,64,750,4,1,0.016,10210,39844621,11891,278,1
63.1334,0.0291391,64,750,4,1,0.032,20499,40405366,18649,153,2
15.7853,0.00996094,64,750,4,2,0.001,646,10102606,6375,749,1
43.9414,0.00562969,64,750,4,2,0.002,1357,28122490,3603,749,1
55.9129,0.00643281,64,750,4,2,0.004,2605,35784270,4117,749,1
60.2024,0.00897031,64,750,4,2,0.008,5144,38529524,5741,590,1
61.9617,0.0149156,64,750,4,2,0.016,10227,39655465,9546,316,2
63.0765,0.0272078,64,750,4,2,0.032,20829,40368930,17413,148,2
11.2921,0.00150625,64,750,4,4,0.001,509,7226948,964,749,1
42.4031,7.8125e-05,64,750,4,4,0.002,1280,27138009,50,749,1
56.2632,0.00275313,64,750,4,4,0.004,2499,36008421,1762,748,1
60.0442,0.00511094,64,750,4,4,0.008,5092,38428290,3271,577,2
62.146,0.0116562,64,750,4,4,0.016,10375,39773412,7460,302,2
63.0415,0.024725,64,750,4,4,0.032,20205,40346594,15824,158,2
11.2826,0.000639062,64,750,4,8,0.001,538,7220858,409,749,1
39.5839,0.000690625,64,750,4,8,0.002,1234,25333694,442,749,1
56.4924,0.00193438,64,750,4,8,0.004,2620,36155104,1238,749,1
60.2067,0.00785156,64,750,4,8,0.008,5134,38532322,5025,530,2
62.1334,0.0128219,64,750,4,8,0.016,10207,39765347,8206,315,2
62.9787,0.0244266,64,750,4,8,0.032,20604,40306348,15633,174,2
13.1675,0,64,750,4,16,0.001,623,8427187,0,749,0
40.8087,0.00193906,64,750,4,16,0.002,1293,26117592,1241,749,1
56.1496,0.00307812,64,750,4,16,0.004,2488,35935749,1970,749,1
59.7363,0.00617188,64,750,4,16,0.008,5241,38231207,3950,578,2
61.6738,0.0125766,64,750,4,16,0.016,10406,39471240,8049,307,2
62.7565,0.0255078,64,750,4,16,0.032,20292,40164190,16325,171,3
11.3868,0.00311406,64,750,4,32,0.001,583,7287550,1993,749,1
37.9238,0.000742187,64,750,4,32,0.002,1236,24271243,475,749,1
55.693,0.00291406,64,750,4,32,0.004,2510,35643503,1865,749,1
59.8085,0.006525,64,750,4,32,0.008,5256,38277460,4176,575,2
61.3946,0.0130734,64,750,4,32,0.016,10281,39292531,8367,329,2
62.4142,0.0248656,64,750,4,32,0.032,20199,39945068,15914,243,2
12.5294,0,64,750,4,64,0.001,652,8018810,0,749,0
37.2769,0.00469062,64,750,4,64,0.002,1277,23857202,3002,749,1
54.9651,0.00334062,64,750,4,64,0.004,2566,35177670,2138,749,1
58.8515,0.008025,64,750,4,64,0.008,5082,37664947,5136,597,1
60.8787,0.0139016,64,750,4,64,0.016,10282,38962355,8897,339,2
61.8454,0.0253578,64,750,4,64,0.032,20128,39581053,16229,219,2
12.556,0,64,750,4,128,0.001,693,8035829,0,749,0
33.2899,0.0038125,64,750,4,128,0.002,1297,21305553,2440,749,1
54.0822,0.00391406,64,750,4,128,0.004,2629,34612602,2505,749,2
57.3679,0.00406875,64,750,4,128,0.008,5102,36715423,2604,742,1
59.6782,0.0113563,64,750,4,128,0.016,10287,38194014,7268,408,2
60.9371,0.0246812,64,750,4,128,0.032,20663,38999761,15796,295,3
8.13244,0.00157344,64,750,4,256,0.001,616,5204763,1007,749,1
25.9176,0.00214375,64,750,4,256,0.002,1323,16587268,1372,749,1
50.0081,0.00161719,64,750,4,256,0.004,2598,32005206,1035,749,1
55.5099,0.00719531,64,750,4,256,0.008,5117,35526334,4605,749,2
57.7316,0.0128391,64,750,4,256,0.016,10214,36948249,8217,509,2
59.4193,0.0243734,64,750,4,256,0.032,20323,38028386,15599,370,2
5.95526,0,64,750,4,512,0.001,577,3811365,0,749,0
14.8733,0.00232344,64,750,4,512,0.002,1339,9518889,1487,749,1
36.0901,0.00410156,64,750,4,512,0.004,2646,23097692,2625,749,1
51.3332,0.00599219,64,750,4,512,0.008,5086,32853264,3835,749,1
54.6136,0.0133484,64,750,4,512,0.016,10213,34952700,8543,718,2
56.4454,0.0256266,64,750,4,512,0.032,20502,36125089,16401,555,2
27.4302,0.00307656,64,750,8,1,0.001,595,17555344,1969,749,1
50.3424,0.00859844,64,750,8,1,0.002,1311,32219169,5503,749,1
56.6318,0.0132531,64,750,8,1,0.004,2546,36244326,8482,518,2
60.3741,0.0189375,64,750,8,1,0.008,5088,38639441,12120,260,2
62.0339,0.0329344,64,750,8,1,0.016,10194,39701690,21078,179,2
63.0367,0.0606297,64,750,8,1,0.032,20495,40343479,38803,79,3
28.4084,0.00409531,64,750,8,2,0.001,617,18181396,2621,749,1
49.9624,0.0131453,64,750,8,2,0.002,1284,31975944,8413,747,1
56.6759,0.0177344,64,750,8,2,0.004,2568,36272556,11350,497,2
60.0462,0.0231469,64,750,8,2,0.008,5118,38429597,14814,262,2
62.1253,0.0326875,64,750,8,2,0.016,10181,39760208,20920,156,2
63.0824,0.0604281,64,750,8,2,0.032,20912,40372747,38674,76,4
34.593,0.0101641,64,750,8,4,0.001,658,22139496,6505,749,2
48.4224,0.00977656,64,750,8,4,0.002,1324,30990351,6257,749,1
56.7399,0.0147047,64,750,8,4,0.004,2649,36313569,9411,471,1
60.2761,0.0167172,64,750,8,4,0.008,5109,38576719,10699,288,1
61.9472,0.0309203,64,750,8,4,0.016,10185,39646236,19789,143,2
62.9489,0.0565969,64,750,8,4,0.032,20449,40287278,36222,82,3
30.8892,0.00196094,64,750,8,8,0.001,652,19769074,1255,749,1
49.6349,0.00460313,64,750,8,8,0.002,1307,31766340,2946,749,1
56.2803,0.00718438,64,750,8,8,0.004,2591,36019412,4598,470,2
60.0058,0.0144109,64,750,8,8,0.008,5161,38403733,9223,317,2
61.9619,0.0277266,64,750,8,8,0.016,10303,39655630,17745,136,2
62.904,0.0560344,64,750,8,8,0.032,20547,40258580,35862,80,3
30.0901,0.000670312,64,750,8,16,0.001,636,19257646,429,749,1
48.5179,0.00458437,64,750,8,16,0.002,1288,31051437,2934,749,1
56.4973,0.00696406,64,750,8,16,0.004,2627,36158281,4457,549,2
59.637,0.0136437,64,750,8,16,0.008,5088,38167683,8732,282,2
61.8297,0.0261563,64,750,8,16,0.016,10150,39571031,16740,155,2
62.7368,0.0546203,64,750,8,16,0.032,20511,40151571,34957,87,3
31.7463,0.00144531,64,750,8,32,0.001,648,20317612,925,749,1
47.0848,0.00349375,64,750,8,32,0.002,1239,30134244,2236,749,1
56.5435,0.00840625,64,750,8,32,0.004,2571,36187860,5380,515,1
59.611,0.0149484,64,750,8,32,0.008,5137,38151008,9567,327,2
61.4027,0.0284359,64,750,8,32,0.016,10133,39297729,18199,164,3
62.4462,0.0570344,64,750,8,32,0.032,20171,39965536,36502,96,3
30.753,0.00340313,64,750,8,64,0.001,664,19681944,2178,749,1
48.1935,0.00290313,64,750,8,64,0.002,1277,30843823,1858,749,1
54.4583,0.0119547,64,750,8,64,0.004,2566,34853297,7651,548,1
59.0191,0.013025,64,750,8,64,0.008,5164,37772244,8336,303,2
60.8828,0.0277297,64,750,8,64,0.016,10179,38964983,17747,210,3
61.8641,0.0529344,64,750,8,64,0.032,20510,39592999,33878,106,3
27.6712,0.00257813,64,750,8,128,0.001,637,17709555,1650,749,1
45.3128,0.00448906,64,750,8,128,0.002,1299,29000204,2873,749,1
53.9847,0.00815469,64,750,8,128,0.004,2625,34550239,5219,593,2
57.7539,0.0173172,64,750,8,128,0.008,5211,36962515,11083,322,2
59.6016,0.0307344,64,750,8,128,0.016,10028,38145002,19670,217,3
60.9397,0.0553797,64,750,8,128,0.032,20266,39001425,35443,132,3
25.7301,0.00631719,64,750,8,256,0.001,660,16467236,4043,749,1
43.3156,0.00513906,64,750,8,256,0.002,1278,27721984,3289,749,1
51.2809,0.00564531,64,750,8,256,0.004,2494,32819776,3613,736,1
54.9218,0.0125172,64,750,8,256,0.008,5063,35149925,8011,423,2
57.8743,0.0291609,64,750,8,256,0.016,10253,37039543,18663,288,2
59.29,0.0555609,64,750,8,256,0.032,20653,37945578,35559,195,3
20.7821,0.0052,64,750,8,512,0.001,628,13300519,3328,749,1
38.9466,0.00417656,64,750,8,512,0.002,1333,24925842,2673,749,1
46.4532,0.00703594,64,750,8,512,0.004,2495,29730058,4503,735,1
51.7951,0.0145578,64,750,8,512,0.008,5113,33148843,9317,476,2
54.7827,0.0312125,64,750,8,512,0.016,10298,35060934,19976,366,3
56.6055,0.0562484,64,750,8,512,0.032,20292,36227541,35999,281,3
21.0346,0.00635156,64,800,5,1,0.001,562,13462138,4065,799,1
47.2695,0.0074875,64,800,5,1,0.002,1322,30252496,4792,799,1
56.8973,0.00867344,64,800,5,1,0.004,2509,36414273,5551,768,1
60.5157,0.0132984,64,800,5,1,0.008,5078,38730031,8511,476,1
62.0771,0.0218187,64,800,5,1,0.016,10289,39729340,13964,231,2
63.1145,0.038725,64,800,5,1,0.032,20519,40393295,24784,127,2
21.4396,0.00539688,64,800,5,2,0.001,642,13721368,3454,799,1
47.2181,0.00296875,64,800,5,2,0.002,1264,30219558,1900,799,1
56.669,0.00727031,64,800,5,2,0.004,2560,36268175,4653,780,1
60.3032,0.0116344,64,800,5,2,0.008,5133,38594053,7446,440,1
62.2327,0.0186031,64,800,5,2,0.016,10314,39828931,11906,244,2
62.9878,0.0343187,64,800,5,2,0.032,20338,40312168,21964,133,2
21.7096,0.00329063,64,800,5,4,0.001,646,13894134,2106,799,1
47.5685,0.00447812,64,800,5,4,0.002,1311,30443863,2866,799,1
56.0855,0.00355625,64,800,5,4,0.004,2528,35894696,2276,799,1
59.9747,0.0124328,64,800,5,4,0.008,5097,38383831,7957,454,1
62.2492,0.0173203,64,800,5,4,0.016,10245,39839491,11085,229,2
63.0035,0.0344188,64,800,5,4,0.032,20478,40322242,22028,119,3
22.6843,0.00370781,64,800,5,8,0.001,636,14517932,2373,799,1
48.0344,0.00536719,64,800,5,8,0.002,1308,30742031,3435,799,1
56.2512,0.00492813,64,800,5,8,0.004,2538,36000748,3154,684,1
60.3134,0.00892656,64,800,5,8,0.008,5150,38600597,5713,458,2
61.9901,0.0150578,64,800,5,8,0.016,10099,39673685,9637,244,2
62.9346,0.0338953,64,800,5,8,0.032,20663,40278139,21693,124,3
22.4592,0,64,800,5,16,0.001,659,14373895,0,799,0
47.3913,0.00132813,64,800,5,16,0.002,1291,30330458,850,799,1
56.5921,0.00499844,64,800,5,16,0.004,2558,36218958,3199,799,1
59.871,0.00676406,64,800,5,16,0.008,5168,38317423,4329,461,1
61.5722,0.0192719,64,800,5,16,0.016,10149,39406203,12334,227,2
62.6919,0.0320328,64,800,5,16,0.032,20525,40122791,20501,164,2
20.5625,0.00154844,64,800,5,32,0.001,652,13159979,991,799,1
46.4401,0.000690625,64,800,5,32,0.002,1298,29721691,442,799,1
55.2433,0.00500938,64,800,5,32,0.004,2438,35355704,3206,794,1
59.2225,0.00659687,64,800,5,32,0.008,5124,37902376,4222,431,2
61.4837,0.0172078,64,800,5,32,0.016,10180,39349581,11013,274,2
62.5191,0.0321047,64,800,5,32,0.032,20414,40012246,20547,187,3
22.6982,5.15625e-05,64,800,5,64,0.001,661,14526833,33,799,1
